,name,place_id,types,tel,location,Lat,Lng,vicinity,Village,District,City,rating,user_ratings_total,reviews_num,senti_score
96,TOP JUN FITNESS 精品健身房,ChIJDwnRelatQjQRAeJ9Aqb9Ldw,"('gym', 'health')",+886 978 491 058 ,"[25.0795448, 121.5899781]",25.0795448,121.5899781,內湖區成功路三段141號3樓,紫星里,內湖區,臺北市,5.0,6.0,6.0,0.774
97,沛力雅運動俱樂部,ChIJechpdr2sQjQRHS5giZ_5MJ8,"('gym', 'health')",+886 2 2633 9195 ,"[25.0720009, 121.606475]",25.0720009,121.606475,內湖區民權東路六段296巷26之1號,葫洲里,內湖區,臺北市,0.0,0.0,,
98,World Gym 健身俱樂部 - 內湖店,ChIJo51afbusQjQRm0ff-TsVdzs,"('gym', 'health')",,"[25.0699943, 121.6114389]",25.0699943,121.6114389,內湖區康寧路三段72號8F,南湖里,內湖區,臺北市,4.6,801.0,,
99,Come fitness 運動工作室,ChIJGQdQl72sQjQRI8suBvIB2Wo,"('gym', 'health')",+886 2 2631 6668 ,"[25.070314, 121.616171]",25.070314,121.616171,內湖區東湖路119巷49弄40號,東湖里,內湖區,臺北市,4.6,10.0,10.0,0.915
100,大湖公園游泳池&健身房,ChIJL25qhuqsQjQRF0cIb06C1N4,"('gym', 'health')",+886 2 8791 1698 ,"[25.0827466, 121.6039004]",25.0827466,121.6039004,內湖區成功路五段31號,秀湖里,內湖區,臺北市,4.1,384.0,384.0,0.389
101,珕體能工作室,ChIJ5QmYLiOtQjQR66e1eZL-wbA,"('gym', 'health')",,"[25.0741169, 121.60543700000001]",25.0741169,121.60543700000001,內湖區成功路五段79號1樓,金湖里,內湖區,臺北市,0.0,0.0,,
102,大湖公園健身房,ChIJlfvS9catQjQRBSgQU-PnvKU,"('gym', 'health')",,"[25.0827466, 121.6039004]",25.0827466,121.6039004,內湖區成功路五段31號,秀湖里,內湖區,臺北市,5.0,26.0,111.0,0.358
103,World Gym世界健身俱樂部 新北北新莊店Sport,ChIJXXNDSH-oQjQRG4LV8dHbTnY,"('gym', 'health')",+886 2 8991 5000 ,"[25.0494318, 121.4471942]",25.0494318,121.4471942,"號 B1, No. 778幸福路新莊區",中平里,新莊區,新北市,4.5,934.0,932.0,0.584
104,悠健身 URFITNESS -高質感五星級一分鐘一塊健身房,ChIJrYOb2VipQjQRPXuAuF-MIU0,"('gym', 'health')",+886 2 2996 0489 ,"[25.0509798, 121.45403629999998]",25.0509798,121.45403629999998,新莊區昌隆街9號B1,昌隆里,新莊區,新北市,4.8,319.0,319.0,0.662
105,健身工廠 Fitness Factory 新莊廠 Xin-Zhuang,ChIJlz7XPX-oQjQRhHg62lIB6-E,"('gym', 'health')",+886 2 2990 8555 ,"[25.0498546, 121.44722409999999]",25.0498546,121.44722409999999,新莊區中和街157號B1,中平里,新莊區,新北市,4.2,451.0,451.0,0.391
106,NEWSOUL新靈魂健身工作室,ChIJ17fAYhOpQjQRDucT2nGoJbM,"('gym', 'health')",+886 920 057 116 ,"[25.04687699999999, 121.46029399999999]",25.04687699999999,121.46029399999999,新莊區思源路116號一樓,思源里,新莊區,新北市,4.9,34.0,34.0,0.627
107,精實新莊健身房Solid Studio/一對一私人教練,ChIJs8FsPnenQjQRDdPhdC8bW_M,"('gym', 'health')",+886 2 2990 3242 ,"[25.049838100000002, 121.4431047]",25.049838100000002,121.4431047,新莊區立信一街60號,立廷里,新莊區,新北市,4.9,49.0,49.0,0.5589999999999999
108,成吉思汗健身俱樂部 綜合格鬥中心,ChIJjzvXroeoQjQRLid83Z_ph94,"('gym', 'health')",+886 2 8992 8388 ,"[25.054227800000003, 121.45492549999999]",25.054227800000003,121.45492549999999,新莊區中原路137號,昌信里,新莊區,新北市,4.7,1210.0,1211.0,0.499
109,Waypoint FITNESS,ChIJXxdAjWepQjQRDekql0c4kzc,"('gym', 'health')",,"[25.059804500000002, 121.4502956]",25.059804500000002,121.4502956,新莊區新北大道四段1號2樓,中原里,新莊區,新北市,4.8,30.0,,
110,Curves 新莊中港店,ChIJ8-M1yHuoQjQRsyHPH9hQjTw,"('gym', 'health')",+886 2 2279 1016 ,"[25.045152899999998, 121.45268109999999]",25.045152899999998,121.45268109999999,新莊區中港路308號7樓,中華里,新莊區,新北市,4.9,80.0,80.0,0.737
111,EZ FITNESS健身教室 新莊幸福館,ChIJJ8wDyD6pQjQRjmXMaiBUuS4,"('gym', 'health')",,"[25.048696300000003, 121.45808319999999]",25.048696300000003,121.45808319999999,新莊區福壽街43號2樓,仁愛里,新莊區,新北市,5.0,36.0,36.0,0.685
112,健拳fitness運動工作室-三重私人拳擊教學|健身教練推薦|私人教練推薦|小班制團課|健身教學,ChIJX8x5eAapQjQR_semzgaPasI,"('gym', 'health')",+886 976 996 920 ,"[25.0681206, 121.48135970000001]",25.0681206,121.48135970000001,三重區中正北路256號2樓,田中里,三重區,新北市,5.0,71.0,71.0,0.6859999999999999
113,fun gym,ChIJNSX7sRapQjQRdA9PDtWapyc,"('gym', 'health')",,"[25.0500109, 121.4718791]",25.0500109,121.4718791,三重區光復路一段76號,中興里,三重區,新北市,5.0,6.0,,
114,Infinity Club 運動俱樂部,ChIJe8gIzICnQjQROTEhukJqzWA,"('food', 'gym', 'health')",+886 983 353 699 ,"[25.05083710000001, 121.44466659999999]",25.05083710000001,121.44466659999999,新莊區中平路291號2樓,立廷里,新莊區,新北市,5.0,33.0,33.0,0.612
115,World Gym世界健身俱樂部 臺北西門店,ChIJCyYnMwmpQjQRz8nFYZESTnw,"('gym', 'health')",+886 2 2388 9999 ,"[25.045336600000002, 121.5061726]",25.045336600000002,121.5061726,"b1, No. 36號西寧南路萬華區",萬壽里,萬華區,臺北市,4.7,2036.0,2036.0,0.5489999999999999
116,World Gym世界健身俱樂部 臺北三重店,ChIJM-E1n5gXbjQROGDoEvQoG7w,"('gym', 'health')",+886 2 2972 8222 ,"[25.0617709, 121.4974781]",25.0617709,121.4974781,三重區重新路二段78號,仁德里,三重區,新北市,4.5,1324.0,1324.0,0.536
117,TYR GYM 提爾健身,ChIJaeRPeVKpQjQRpKLbN_-ypL0,"('gym', 'health')",+886 2 2977 8880 ,"[25.057862600000004, 121.4984956]",25.057862600000004,121.4984956,三重區正義南路123號B1,仁義里,三重區,新北市,4.7,320.0,320.0,0.638
118,Reach Fitness Space,ChIJl3AJHgypQjQRTK8iAa1L2qw,"('gym', 'health')",,"[25.0457855, 121.50850870000001]",25.0457855,121.50850870000001,萬華區中華路一段76巷9號,福星里,萬華區,臺北市,5.0,11.0,,
119,一起健身中心 Together Gym,ChIJ_aMqaECpQjQRGwxZzwuqs5I,"('gym', 'health')",+886 2 2979 1717 ,"[25.0576383, 121.48873370000001]",25.0576383,121.48873370000001,"B1, No. 12號重新路四段三重區",光明里,三重區,新北市,4.7,13.0,13.0,0.478
120,Fit Five Fitness[三重店］,ChIJ75AreOOoQjQRdeMCYBda610,"('gym', 'health')",+886 920 998 498 ,"[25.058695999999998, 121.488472]",25.058695999999998,121.488472,三重區過圳街8號1樓,過田里,三重區,新北市,4.9,63.0,63.0,0.633
121,Knight Fitness 騎士健身中心,ChIJ5TE7eeKoQjQRIHkSbWzsF_s,"('gym', 'health')",+886 2 2979 1197 ,"[25.057312300000003, 121.4912078]",25.057312300000003,121.4912078,三重區重安街62號B1,光明里,三重區,新北市,4.8,443.0,443.0,0.55
122,300壯士俱樂部-跨時代健身中心 三重店,ChIJN7c4eCGpQjQRCl1XL3O7Mas,"('gym', 'health')",+886 2 2985 5111 ,"[25.066275, 121.49646899999999]",25.066275,121.49646899999999,三重區正義北路154號B1,正義里,三重區,新北市,4.4,238.0,238.0,0.456
123,ACTIVE GIRL 健身運動工作室 空中瑜珈,ChIJvd9sw62pQjQR8QLFG_BTjLA,"('gym', 'health')",+886 2 2312 0858 ,"[25.0420454, 121.5077893]",25.0420454,121.5077893,萬華區成都路四號十一樓,新起里,石門區,臺北市,5.0,1.0,1.0,1.0
124,DustDevilStudio動能空間,ChIJza5A3NCpQjQRvxiIh2e8ypg,"('gym', 'health')",+886 2 2970 1918 ,"[25.0691497, 121.49777639999999]",25.0691497,121.49777639999999,三重區文化北路135號,長安里,三重區,新北市,5.0,4.0,,
125,三百壯士西門店,ChIJO6xKLw-pQjQRbTJR_UhFInI,"('gym', 'health')",+886 2 2331 9777 ,"[25.0461575, 121.5052494]",25.0461575,121.5052494,萬華區漢口街二段73號b1,福星里,萬華區,臺北市,4.7,188.0,188.0,0.534
126,Triple Barbell 三重槓鈴 (活力健身工作室),ChIJi7vt7gSpQjQRt3SSM3Wi0OY,"('gym', 'health')",+886 928 512 190 ,"[25.057678, 121.491051]",25.057678,121.491051,三重區重安街56號,光明里,三重區,新北市,4.9,58.0,58.0,0.595
127,Curves 可爾姿重新正義店,ChIJsUlfuxipQjQRSLTqmOiq46o,"('gym', 'health')",+886 2 8988 2000 ,"[25.0624313, 121.49806129999999]",25.0624313,121.49806129999999,三重區重新路二段23號7樓,文化里,三重區,新北市,5.0,210.0,210.0,0.77
128,Curves 可爾姿捷運菜寮店,ChIJA2giBeKoQjQRKsQNovXSqR8,"('gym', 'health')",+886 2 2973 3000 ,"[25.059088, 121.49068799999999]",25.059088,121.49068799999999,三重區重新路三段176號2樓,光明里,三重區,新北市,5.0,188.0,188.0,0.7340000000000001
129,成吉思汗健身俱樂部 進化綜合格鬥中心（三重館）,ChIJUVSRV-OoQjQRxqva1e-x6AE,"('gym', 'health')",+886 2 2988 0701 ,"[25.056487399999998, 121.48585619999999]",25.056487399999998,121.48585619999999,三重區捷運路11號1F,重明里,三重區,新北市,4.6,765.0,765.0,0.509
130,EZ FITNESS健身教室 三重館,ChIJaYDGnZupQjQRaBiHO7WoASE,"('gym', 'health')",+886 2 8985 3655 ,"[25.068277399999996, 121.49213400000001]",25.068277399999996,121.49213400000001,三重區大智街136號2樓,幸福里,三重區,新北市,5.0,72.0,72.0,0.6509999999999999
131,植健身 fit plant,ChIJawMfAkmpQjQRmWIeZXeSg9Y,"('gym', 'health')",+886 2 2522 1152 ,"[25.048605399999996, 121.52297050000001]",25.048605399999996,121.52297050000001,中山區中山北路一段33巷25號,正得里,中山區,臺北市,4.9,229.0,229.0,0.665
132,臺北運動健身中心,ChIJ8SciykKpQjQRQ-m6ShNqUMk,"('gym', 'health')",,"[25.0581828, 121.52512639999999]",25.0581828,121.52512639999999,中山區民生東路一段29號號 B1,聚盛里,中山區,臺北市,4.8,747.0,,
133,STAR FIT 健身俱樂部,ChIJh-1lTTapQjQRRuSZK5jU_pQ,"('gym', 'health')",+886 913 293 388 ,"[25.0459609, 121.51580940000001]",25.0459609,121.51580940000001,中正區忠孝西路一段50號24號樓之8號,黎明里,中正區,臺北市,5.0,24.0,24.0,0.743
134,World Gym 世界健身俱樂部 臺北站前店,ChIJuUIh5nKpQjQRCNJ2diu-BMY,"('gym', 'health')",+886 2 2311 7000 ,"[25.0462639, 121.51581399999999]",25.0462639,121.51581399999999,"6樓, No. 50號忠孝西路一段中正區",黎明里,中正區,臺北市,4.6,2187.0,2188.0,0.425
135,派敵健身 訓練工作室【中山民權店】｜中山健身房｜女生專屬健身｜增肌減脂｜體態雕塑｜一對一教練｜運動教室,ChIJk9u6ZcmpQjQRENGD2wLTIH0,"('gym', 'health')",,"[25.0633473, 121.5219156]",25.0633473,121.5219156,中山區民權西路9巷9號,集英里,中山區,臺北市,5.0,20.0,20.0,0.509
136,自由重量健身俱樂部北門館,ChIJ2Q0_nYWpQjQRClrD6Slf63U,"('gym', 'health')",+886 2 2556 2056 ,"[25.0503329, 121.51098999999999]",25.0503329,121.51098999999999,大同區鄭州路119號b1,玉泉里,大同區,臺北市,4.2,143.0,143.0,0.32
137,巨平方健身房 GSQUARE,ChIJ-1YXZGqpQjQRdFtzSts3H2g,"('gym', 'health')",+886 2 2511 2528 ,"[25.053183100000002, 121.52135679999999]",25.053183100000002,121.52135679999999,中山區中山北路二段16巷13號,民安里,中山區,臺北市,5.0,45.0,45.0,0.5820000000000001
138,臺北運動健身中心 長安店,ChIJvbajyxipQjQRvNKEt6sv0OM,"('gym', 'health')",+886 2 2571 6555 ,"[25.049709399999998, 121.52330549999999]",25.049709399999998,121.52330549999999,中山區長安東路一段21號B1,正得里,中山區,臺北市,5.0,576.0,577.0,0.444
139,SuperFIT私人教練健身房會館-西門延平館,ChIJBRUbfJGpQjQRhiKOVOc-2-s,"('gym', 'health')",+886 2 2312 0489 ,"[25.04572499999999, 121.51076499999999]",25.04572499999999,121.51076499999999,中正區延平南路21號5樓,光復里,中正區,臺北市,5.0,163.0,163.0,0.58
140,Routine Fitness | RF健身房,ChIJv9yQH-mpQjQRAIovrPfRLKw,"('gym', 'health')",+886 2 2552 3000 ,"[25.0495022, 121.5138665]",25.0495022,121.5138665,大同區重慶北路一段1-1號,建明里,大同區,臺北市,4.4,592.0,596.0,0.544
141,50+健身薈,ChIJvy6hbmapQjQR8z621U7wq1E,"('physiotherapist', 'gym', 'health')",+886 2 2511 9950 ,"[25.0519124, 121.52740259999999]",25.0519124,121.52740259999999,中山區南京東路一段138號4樓,正義里,中山區,臺北市,4.7,23.0,23.0,0.794
142,給力健身-貳房【24HR】免綁約．免綁卡．免入會費,ChIJoSpXsHWpQjQROGMolpyVt84,"('gym', 'health')",+886 2 2541 8585 ,"[25.058516600000004, 121.52565929999999]",25.058516600000004,121.52565929999999,中山區林森北路381號B1,聚盛里,中山區,臺北市,4.5,177.0,178.0,0.39
143,Spark Fitness 運動空間-專業健身房教練課(臺北市中山區)減肥高強度團體課程 隱密設計感健身房 推薦自由教練場地出租 瘦身私人教練課價格費用,ChIJXdtgUHapQjQRu0n-0osasqA,"('gym', 'health')",,"[25.050878, 121.5230669]",25.050878,121.5230669,"3樓, No. 11號中山北路一段105巷中山區",正得里,中山區,臺北市,4.9,72.0,,
144,World Gym世界健身俱樂部 臺北長春店,ChIJ7XLd6UmpQjQRt9yXjg0Y-CY,"('gym', 'health')",+886 2 2521 5222 ,"[25.0547468, 121.5270972]",25.0547468,121.5270972,中山區長春路90號,康樂里,中山區,臺北市,4.9,3664.0,3666.0,0.578
145,SuperFIT私人教練健身房會館-松江民權館,ChIJ_WPoIFmpQjQR2NYcap1x1RE,"('gym', 'health')",+886 2 7703 1947 ,"[25.0598225, 121.5374012]",25.0598225,121.5374012,中山區建國北路二段123號二段2樓,江山里,中山區,臺北市,5.0,296.0,296.0,0.498
146,World Gym世界健身俱樂部 臺北民權西店Express,ChIJ3dH4s2SpQjQR4K68xfwmAR0,"('gym', 'health')",+886 2 2599 2555 ,"[25.062745, 121.5161631]",25.062745,121.5161631,大同區民權西路136號1樓,民權里,大同區,臺北市,4.4,718.0,718.0,0.461
147,Star Training fitness 健身房器材教練,ChIJ6xUQyMerQjQR1Y1k79isnAs,"('gym', 'health')",+886 939 211 080 ,"[25.063793899999997, 121.5377372]",25.063793899999997,121.5377372,中山區建國北路三段39號二樓,行仁里,中山區,臺北市,4.3,33.0,33.0,0.517
148,初健身FIRST FITNESS,ChIJ6d-1bTmpQjQRKYPbqnXjUFQ,"('gym', 'health')",+886 2 2536 8803 ,"[25.055773000000002, 121.524119]",25.055773000000002,121.524119,中山區中山北路二段59巷28號1樓,中山里,中山區,臺北市,4.9,12.0,12.0,0.836
149,SoFit 微健身 - 民權館｜一對一私教服務｜高空景觀健身｜身體調整訓練,ChIJybKNiOKrQjQRAPyZBgi1PbY,"('gym', 'health')",+886 2 7725 9899 ,"[25.0621027, 121.5378875]",25.0621027,121.5378875,中山區民權東路三段2號15樓,江寧里,中山區,臺北市,4.8,287.0,288.0,0.6809999999999999
150,健身工廠 Fitness Factory 健康廠,ChIJKXV151mrQjQRQoRMR5-m7so,"('gym', 'health')",+886 2 2762 7666 ,"[25.0533254, 121.5572449]",25.0533254,121.5572449,松山區健康路156號B1,東光里,松山區,臺北市,4.8,793.0,793.0,0.5539999999999999
151,給力健身-大房【24HR】免綁約．免綁卡．免入會費,ChIJgcf0-7arQjQRmseyfGr7Psk,"('gym', 'health')",+886 2 2719 9998 ,"[25.057508399999996, 121.54596509999999]",25.057508399999996,121.54596509999999,松山區民生東路三段128號B1,松基里,松山區,臺北市,4.4,258.0,258.0,0.405
152,好習慣運動教室—松山推薦健身房|中山推薦健身房|專業健身教練|女性空中瑜珈|上班族健身|一對一健身,ChIJ-R0EsturQjQRoE5UUIVWOQo,"('gym', 'health')",+886 2 2716 8620 ,"[25.056649, 121.5444532]",25.056649,121.5444532,松山區復興北路217號,松基里,松山區,臺北市,4.9,130.0,130.0,0.609
153,全民運動健身中心 八德小巨蛋店,ChIJ4y62TcKrQjQRKtfqvzECQ18,"('gym', 'health')",+886 2 2577 0921 ,"[25.048056, 121.55213300000001]",25.048056,121.55213300000001,"號地下室一樓, No. 36八德路三段松山區",敦化里,松山區,臺北市,3.9,653.0,653.0,0.298
154,TODOFITNESS 健身工作室-優質一對一健身教練課 營養飲食建議規劃 增肌減脂肪 私人教練場租推薦,ChIJB4WQhMirQjQRV68cGu7Nxrk,"('gym', 'health')",+886 2 2712 0081 ,"[25.0519225, 121.5500825]",25.0519225,121.5500825,松山區南京東路四段15號3號樓之１,中華里,松山區,臺北市,5.0,82.0,82.0,0.466
155,FIT IN 健身訓練工作室【臺北中山店】,ChIJrzbrZ-WrQjQRfjskevxsWyA,"('gym', 'health')",+886 926 996 972 ,"[25.0597973, 121.54397560000001]",25.0597973,121.54397560000001,中山區復興北路344號3F,江山里,中山區,臺北市,4.9,24.0,24.0,0.7070000000000001
156,SuperFIT私人健身會館-忠孝復興館,ChIJKfm2cNerQjQRQnKlX5pKMkI,"('gym', 'health')",+886 2 7705 3268 ,"[25.041891699999997, 121.54022420000001]",25.041891699999997,121.54022420000001,大安區忠孝東路三段227-2號,昌隆里,大安區,臺北市,5.0,284.0,284.0,0.528
157,MOREFIT 市府店-市政府捷運站健身房推薦(臺北信義)私人健身教練 健身有氧團課 基礎重訓課程 自由教練場地租借 免入會費分鐘計時單次健身房 平價不綁約健身房,ChIJi94tqVGrQjQRPB_0i-uyW54,"('gym', 'health')",+886 2 2760 8881 ,"[25.0431311, 121.56598059999999]",25.0431311,121.56598059999999,信義區基隆路一段139號B1,興雅里,信義區,臺北市,4.9,76.0,76.0,0.515
158,GO GYM健身俱樂部(小巨蛋館),ChIJwbBzg8KrQjQRDfifiiRjvgE,"('gym', 'health')",+886 2 2579 6565 ,"[25.050535, 121.550706]",25.050535,121.550706,松山區南京東路四段2號,美仁里,松山區,臺北市,4.4,395.0,395.0,0.47100000000000003
159,鍛鍊基地 Workout Base-運動按摩筋膜放鬆課程費用推薦(臺北中山)專業健身房教練課 一對一教練課 私人教練 肌力訓練 體態雕塑 小班教學 重量舉重訓練 增肌減脂 團體課程 有氧運動課程費用推薦,ChIJAwZTO-erQjQRhSflYqpLkro,"('gym', 'health')",+886 2 2718 8330 ,"[25.054407, 121.5437483]",25.054407,121.5437483,中山區長春路410號2樓,復華里,中山區,臺北市,4.9,85.0,85.0,0.636
160,Jack In The Gym 傑克在健身(敦南館)- 一對一教練 女性健身 東區健身房 私人教練 減重瘦身 女性體態雕塑 推薦,ChIJrWtb7MarQjQRAfIk8Q3gQVs,"('gym', 'health')",+886 2 2776 2393 ,"[25.0417539, 121.5497725]",25.0417539,121.5497725,大安區忠孝東路四段147巷1號11樓,建安里,大安區,臺北市,4.9,304.0,304.0,0.508
161,MYWAY Fitness,ChIJQcwoFMurQjQRpTDZEwgMMuY,"('gym', 'health')",+886 2 8772 4271 ,"[25.04712229999999, 121.54363490000001]",25.04712229999999,121.54363490000001,中山區復興南路一段2號B1,埤頭里,中山區,臺北市,4.6,140.0,140.0,0.47100000000000003
162,World Gym世界健身俱樂部 臺北民生店,ChIJM_9v5eWrQjQRtS1rqwC8k-g,"('gym', 'health')",+886 2 8712 8200 ,"[25.057427, 121.5476438]",25.057427,121.5476438,松山區民生東路三段156號,松基里,松山區,臺北市,4.7,1555.0,1555.0,0.633
163,GYMEFIT,ChIJM_F3VpGrQjQRbWTsRaySc-M,"('gym', 'health')",+886 2 2747 9723 ,"[25.054282399999998, 121.56252849999998]",25.054282399999998,121.56252849999998,松山區健康路227號,自強里,松山區,臺北市,4.7,69.0,69.0,0.5479999999999999
164,World Gym世界健身俱樂部 臺北統領店,ChIJQWf9a9qrQjQRCGhSsD0ka2k,"('gym', 'health')",+886 2 2773 9000 ,"[25.041721, 121.55146299999998]",25.041721,121.55146299999998,大安區忠孝東路四段201號3F,建安里,大安區,臺北市,4.7,1761.0,1761.0,0.578
165,別健身訓練工作室,ChIJj4-tt26rQjQRmigCwWR0jJU,"('gym', 'health')",+886 2 8772 7992 ,"[25.045923000000002, 121.543645]",25.045923000000002,121.543645,中山區復興南路一段36號2樓,埤頭里,中山區,臺北市,5.0,32.0,32.0,0.6809999999999999
166,Axis Fitness亞西斯VIP私人健身會館,ChIJ9z2OXNerQjQRNu_YK1MCJD4,"('gym', 'health')",+886 2 2771 1717 ,"[25.041827800000004, 121.54156280000001]",25.041827800000004,121.54156280000001,大安區忠孝東路三段249-1號2樓,誠安里,大安區,臺北市,5.0,83.0,83.0,0.621
167,ReNew引力健身工作室(ReNew Gravity Bay Fitness Studio),ChIJhZfQ6durQjQRDrKj58xha3w,"('gym', 'health')",+886 2 8772 7887 ,"[25.05122260000001, 121.5476291]",25.05122260000001,121.5476291,松山區南京東路三段338巷3號,中正里,松山區,臺北市,5.0,79.0,79.0,0.7490000000000001
168,賦能運動科學-物理治療&重訓健身(小巨蛋一號),ChIJjS3ZjvurQjQRiDpKD8QNqkQ,"('gym', 'health')",+886 2 2713 0678 ,"[25.0520209, 121.55034429999999]",25.0520209,121.55034429999999,松山區南京東路四段 21號 三樓之2,中華里,松山區,臺北市,5.0,29.0,29.0,0.5479999999999999
169,THE WE - Surmount Fitness-南港推薦健身房│專業健身教練│女性瑜珈│專業健身房│小資健身│親子健身房推薦,ChIJs3z49kGrQjQR38lgbLIJ9jo,"('gym', 'health')",+886 2 2653 9847 ,"[25.0567949, 121.60005430000001]",25.0567949,121.60005430000001,南港區重陽路122號,東新里,南港區,臺北市,4.0,12.0,12.0,0.5329999999999999
170,World Gym世界健身俱樂部 臺北福華店,ChIJNU_aWoOsQjQRqOzc-8odMxo,"('gym', 'spa', 'health')",+886 2 2790 5522 ,"[25.0681913, 121.5919098]",25.0681913,121.5919098,內湖區民權東路六段180巷6號B2,寶湖里,內湖區,臺北市,4.5,810.0,810.0,0.40700000000000003
171,World Gym世界健身俱樂部 臺北松隆店,ChIJ7QtKGJirQjQRJxslJA6Tvb8,"('gym', 'health')",+886 2 2761 8822 ,"[25.0468903, 121.5717736]",25.0468903,121.5717736,信義區松隆路125號2F,雅祥里,信義區,臺北市,4.7,1347.0,1348.0,0.581
172,臺北健身院(八德店),ChIJ4VJAZ5mrQjQRbC0j2goJV7E,"('gym', 'health')",+886 2 2746 0587 ,"[25.0498443, 121.57543390000002]",25.0498443,121.57543390000002,松山區八德路四段656號,慈祐里,松山區,臺北市,4.4,142.0,142.0,0.488
